index,page,row,school_info,question_source,answer_source,question_url,answer_url,question_path,answer_path
46,9,2,"草港國小 / 彰化縣 / 2年級 國語 / 111上 期中1 / 康軒",100290163d876c9dc1f0.pdf,100290163db81c12c737.pdf,https://www.tcool.cc/d/q/100290163d876c9dc1f0.pdf,https://www.tcool.cc/d/a/100290163db81c12c737.pdf,questions/Q_100290163d876c9dc1f0.pdf,answers/A_100290163db81c12c737.pdf
47,9,4,"田中國小 / 彰化縣 / 2年級 國語 / 111上 期中1 / 康軒",100295563b670edef9f6.pdf,100295563b68e47a6031.pdf,https://www.tcool.cc/d/q/100295563b670edef9f6.pdf,https://www.tcool.cc/d/a/100295563b68e47a6031.pdf,questions/Q_100295563b670edef9f6.pdf,answers/A_100295563b68e47a6031.pdf
48,9,5,"廣興國小 / 彰化縣 / 2年級 國語 / 111上 期中1 / 康軒",1002998636e2ee8b82db.pdf,100299863747c4be028e.pdf,https://www.tcool.cc/d/q/1002998636e2ee8b82db.pdf,https://www.tcool.cc/d/a/100299863747c4be028e.pdf,questions/Q_1002998636e2ee8b82db.pdf,answers/A_100299863747c4be028e.pdf
49,9,9,"安和國小 / 新北市 / 2年級 國語 / 110下 期末2 / 康軒",20001919b22157d3856f.pdf,20001919a22157d3856f.pdf,https://www.tcool.cc/d/q/20001919b22157d3856f.pdf,https://www.tcool.cc/d/a/20001919a22157d3856f.pdf,questions/Q_20001919b22157d3856f.pdf,answers/A_20001919a22157d3856f.pdf
50,9,10,"中正國小 / 彰化縣 / 2年級 國語 / 110下 期末2 / 康軒",1002995637450cb72a09.pdf,1002995637450cb72d3a.pdf,https://www.tcool.cc/d/q/1002995637450cb72a09.pdf,https://www.tcool.cc/d/a/1002995637450cb72d3a.pdf,questions/Q_1002995637450cb72a09.pdf,answers/A_1002995637450cb72d3a.pdf
51,10,1,"新生國小 / 臺東縣 / 2年級 國語 / 110下 期末2 / 康軒",100434962df726cb68f9.pdf,100434962df726cb810d.pdf,https://www.tcool.cc/d/q/100434962df726cb68f9.pdf,https://www.tcool.cc/d/a/100434962df726cb810d.pdf,questions/Q_100434962df726cb68f9.pdf,answers/A_100434962df726cb810d.pdf
52,10,3,"村上國小 / 彰化縣 / 2年級 國語 / 110下 期中2 / 康軒",1002948627ccb8c681af.pdf,1002948627cb5d4da75e.pdf,https://www.tcool.cc/d/q/1002948627ccb8c681af.pdf,https://www.tcool.cc/d/a/1002948627cb5d4da75e.pdf,questions/Q_1002948627ccb8c681af.pdf,answers/A_1002948627cb5d4da75e.pdf
53,10,4,"安和國小 / 新北市 / 2年級 國語 / 110下 期中1 / 康軒",20001918b21455d192bc.pdf,20001918a21455d192bc.pdf,https://www.tcool.cc/d/q/20001918b21455d192bc.pdf,https://www.tcool.cc/d/a/20001918a21455d192bc.pdf,questions/Q_20001918b21455d192bc.pdf,answers/A_20001918a21455d192bc.pdf
54,10,5,"新生國小 / 臺東縣 / 2年級 國語 / 110下 期中1 / 康軒",100434962df6c1c72b65.pdf,100434962df6c1c72e57.pdf,https://www.tcool.cc/d/q/100434962df6c1c72b65.pdf,https://www.tcool.cc/d/a/100434962df6c1c72e57.pdf,questions/Q_100434962df6c1c72b65.pdf,answers/A_100434962df6c1c72e57.pdf
55,10,6,"中正國小 / 彰化縣 / 2年級 國語 / 110下 期中1 / 康軒",1002995628464717ca63.pdf,1002995628464717ce47.pdf,https://www.tcool.cc/d/q/1002995628464717ca63.pdf,https://www.tcool.cc/d/a/1002995628464717ce47.pdf,questions/Q_1002995628464717ca63.pdf,answers/A_1002995628464717ce47.pdf
